round,rank,shpNm,sido,sigungu,addr,autoManual,lat,lot,ltShpId
1109,1,대박로또,대전,서구,대전 서구  둔산중로14번길 36,자동,36.347701,127.388613,13040106
1109,1,보람복권방,울산,남구,울산 남구  화합로194번길 18-1 1층,자동,35.541854,129.34156,13100065
1109,1,대진로또,경기,평택시,경기 평택시  서동대로 1272,수동,36.986985,126.894158,14140980
1109,1,복권명당,경기,안산시 상록구,경기 안산시 상록구  광덕산2로 25,자동,37.335429,126.84606,14190113
1109,1,거두로또,강원,춘천시,강원 춘천시  춘천순환로 61-26 1층,자동,37.856119,127.75248,14240037
1109,1,서울로또방,충북,옥천군,충북 옥천군  삼금로 8,수동,36.299557,127.56668,14310027
1109,1,서울로또방,충북,옥천군,충북 옥천군  삼금로 8,수동,36.299557,127.56668,14310027
1109,1,이룸로또복권방,전남,목포시,전남 목포시  백년대로297번길 42 1층,자동,34.807153,126.41809,14640002
1109,1,복권판매점(담양),전남,담양군,전남 담양군  중앙로 32-1,자동,35.316069,126.98345,14690038
1109,1,로또 봉하점,경남,김해시,경남 김해시  봉하로 24 CU편의점 좌측 복권판매점,자동,35.314579,128.76035,14840147
1110,1,에스비 상사,서울,중구,서울 중구  퇴계로86길 29 1층,자동,37.564249,127.01981,11140718
1110,1,오케이상사,서울,서초구,서울 서초구  신반포로 176 센트럴시티내100호매점,자동,37.504354,127.003597,11100988
1110,1,인터넷 복권판매사이트,서울,서초구,동행복권(dhlottery.co.kr),수동,37.482063,127.015788,51100000
1110,1,부일카서비스,부산,동구,부산 동구  자성로133번길 35,자동,35.140055,129.06305,12600054
1110,1,코사마트금강점,대구,달서구,대구 달서구  용산로 204 1층 코사마트,자동,35.855734,128.53083,12700127
1110,1,드림마트,인천,서구,인천 서구  검단로 490,수동,37.591463,126.70854,12840082
1110,1,원내복권방,대전,유성구,대전 유성구  원내로 35,자동,36.300148,127.31961,13010023
1110,1,천하명당,경기,평택시,경기 평택시  탄현로 224,자동,37.072594,127.05517,14100121
1110,1,복권판매점,경기,성남시 중원구,경기 성남시 중원구  성남대로1130번길 3 제1층 제101호,자동,37.4307,127.1296,14140734
1110,1,농협앞 가판점,경기,성남시 수정구,경기 성남시 수정구  수정로 128,수동,37.441433,127.13458,14100496
1110,1,강남 복권방,강원,강릉시,강원 강릉시  임영로 62 1층(노암동),수동,37.748035,128.89709,14240134
1110,1,강남 복권방,강원,강릉시,강원 강릉시  임영로 62 1층(노암동),수동,37.748035,128.89709,14240134
1110,1,터미널복권,충북,충주시,충북 충주시  봉계1길 49 충주터미널1층,자동,36.981136,127.91502,14340203
1110,1,천하명당,전북,순창군,전북 순창군  순창로 200,자동,35.37289,127.14261,14540089
1110,1,지에스(GS)25 거제벽산솔렌스,경남,거제시,경남 거제시  상동5길 119 104호105호,자동,34.860963,128.62905,14840274
1110,1,천하명당복권방,경남,거제시,경남 거제시  옥포성안로 60,수동,34.891701,128.69484,14800027
1111,1,일조복권,서울,송파구,서울 송파구  마천로51가길 2 1층 2호,수동,37.497278,127.15364,11141381
1111,1,보원상회,서울,성북구,서울 성북구  보문로 56,수동,37.580457,127.02226,11100688
1111,1,스파,서울,노원구,서울 노원구  동일로 1493 상계주공아파트(10단지) 주공10단지종합상가111,자동,37.661671,127.05789,11100773
1111,1,로또 명당 가판점,서울,금천구,서울 금천구  남부순환로 1390 전영수내과의원 가판,자동,37.479838,126.90521,11101179
1111,1,GS25선화목동점,대전,중구,대전 중구  선화서로 128-1,수동,36.334327,127.41397,13000076
1111,1,씨유 대전반석역점,대전,유성구,대전 유성구  반석로 10 반석역프라자,수동,36.39213,127.31347,13090042
1111,1,씨유 대전반석역점,대전,유성구,대전 유성구  반석로 10 반석역프라자,수동,36.39213,127.31347,13090042
1111,1,씨유 대전반석역점,대전,유성구,대전 유성구  반석로 10 반석역프라자,수동,36.39213,127.31347,13090042
1111,1,성호복권방,대전,대덕구,대전 대덕구  신일동로 1,자동,36.444743,127.405115,13040030
1111,1,이충복권방,경기,평택시,경기 평택시  송탄로 108 1층103호,수동,37.054477,127.056,14140083
1111,1,종합복권나라,강원,원주시,강원 원주시  남원로 619 1층,수동,37.338522,127.95143,14290018
1111,1,금강로또,충북,옥천군,충북 옥천군  금강로 596 금강휴게소,자동,36.279103,127.67147,14340020
1111,1,성심상회,경북,포항시 북구,경북 포항시 북구  불종로 78,자동,36.038145,129.368,14700072
1111,1,영평로또명당,제주,제주시,제주 제주시  연신로 280,수동,33.480847,126.56183,14940019
1111,1,영평로또명당,제주,제주시,제주 제주시  연신로 280,수동,33.480847,126.56183,14940019
1111,1,함덕대박복권판매점,제주,제주시,제주 제주시  함덕18길 19,자동,33.539485,126.67022,14940016
1112,1,보물섬복권판매점,서울,송파구,서울 송파구  법원로8길 7 106호,자동,37.484185,127.12136,11120048
1112,1,복권전문점,서울,강북구,서울 강북구  솔샘로64길 43,자동,37.615547,127.02861,11190012
1112,1,버스표판매소,서울,강남구,서울 강남구  논현로 837 원방빌딩,자동,37.523339,127.02796,11100867
1112,1,세진전자통신,대구,서구,대구 서구  서대구로 156,자동,35.871898,128.55519,12700270
1112,1,대박스타,인천,미추홀구,인천 미추홀구  경인로 348 1층,자동,37.458328,126.67857,12840009
1112,1,타운복권방,광주,북구,광주 북구  밤실로 184-1,자동,35.163766,126.93411,12990006
1112,1,로또삼성복권방,경기,수원시 영통구,경기 수원시 영통구  매영로 141 원천훼밀리타운 원천훼미리타운105호,자동,37.266711,127.05817,14110063
1112,1,아이스파티 희망로또,경기,남양주시,경기 남양주시  청학로114번길 9 나동,자동,37.709069,127.11441,14140130
1112,1,로터리편의마트,경북,포항시 북구,경북 포항시 북구  서동로 85 육거리,자동,36.040751,129.36724,14700119
1112,1,대운로또복권,경남,양산시,경남 양산시  물금로 183 102호 복권판매점,자동,35.319314,128.99988,14840451
1113,1,한양복권,서울,성동구,서울 성동구  용답중앙길 78-1,자동,37.562823,127.05392,11101375
1113,1,인터넷 복권판매사이트,서울,서초구,동행복권(dhlottery.co.kr),자동,37.482063,127.015788,51100000
1113,1,찐대박복권,서울,동작구,서울 동작구  신대방길 96 1층 2호,수동,37.48981,126.90914,11140254
1113,1,대박가판장,서울,강동구,서울 강동구  양재대로 1627 가판점,자동,37.55092,127.14379,11101162
1113,1,삼익마트,서울,강동구,서울 강동구  상암로 211 1층,자동,37.546646,127.14615,11100647
1113,1,하이오 구서점,부산,금정구,부산 금정구  금정로233번길 39 하이오 커피샵,자동,35.246374,129.0909,12640041
1113,1,로또복권,대구,북구,대구 북구  대현로 63 (대현동)1층,자동,35.883985,128.60663,12790045
1113,1,복권전문점,인천,부평구,인천 부평구  원적로 437,수동,37.503708,126.71512,12800069
1113,1,진플러스,대전,중구,대전 중구  대종로 301-1,자동,36.312805,127.43504,13000036
1113,1,진 복권판매점,대전,서구,대전 서구  계백로1286번길 32,자동,36.306578,127.36616,13040109
1113,1,신바람,경기,평택시,경기 평택시  서해로 1979 101호,자동,37.062543,126.91827,14140089
1113,1,지니복권,경기,안산시 단원구,경기 안산시 단원구  광덕1로 61 106호,자동,37.308802,126.81636,14141405
1113,1,오창중앙복권,충북,청주시 청원구,충북 청주시 청원구  중심상업로 47 103호,자동,36.715075,127.428939,14310034
1113,1,에코시티복권판매점,전북,전주시 덕진구,전북 전주시 덕진구  세병로 8,자동,35.875503,127.126852,14540031
1114,1,행운복권방,서울,중랑구,서울 중랑구  봉우재로 41 1층,자동,37.590792,127.077842,11130005
1114,1,행운복권방,서울,도봉구,서울 도봉구  노해로63길 79 우림빌딩106 112호,자동,37.653081,127.0463,11110574
1114,1,돈벼락,부산,사하구,부산 사하구  장평로  134 1층,수동,35.077941,128.97301,12690071
1114,1,로또판매점,대구,동구,대구 동구  해동로 16,자동,35.896743,128.6377,12740262
1114,1,새희망복권,인천,부평구,인천 부평구  길주로 497 청천동 1층,자동,37.507877,126.71745,12840445
1114,1,금돼지로또방,울산,동구,울산 동구  문재로 53,자동,35.485745,129.42028,13140003
1114,1,미라클로또,경기,화성시,경기 화성시  행정죽전로1길 29 102호,수동,37.125727,126.92135,14141655
1114,1,복권방,경기,의정부시,경기 의정부시  추동로 3,자동,37.742759,127.05648,14110304
1114,1,주엽역 로또판매점,경기,고양시 일산서구,경기 고양시 일산서구  중앙로 1437 화성프라자 도로,자동,37.670075,126.7609,14100528
1114,1,D-마트 담배,강원,속초시,강원 속초시  조양상가길 25 롯데마트속초점 1층 복권판매점,자동,38.190047,128.58006,14200134
1114,1,알리바이금당점,전남,순천시,전남 순천시  대석길 44,수동,34.945647,127.52628,14610055
1114,1,알리바이금당점,전남,순천시,전남 순천시  대석길 44,수동,34.945647,127.52628,14610055
1114,1,알리바이금당점,전남,순천시,전남 순천시  대석길 44,수동,34.945647,127.52628,14610055
1114,1,알리바이금당점,전남,순천시,전남 순천시  대석길 44,수동,34.945647,127.52628,14610055
1114,1,알리바이금당점,전남,순천시,전남 순천시  대석길 44,수동,34.945647,127.52628,14610055
1114,1,지에스(GS25)뉴양산혜인점,경남,양산시,경남 양산시  웅상대로 955 GS편의점,자동,35.384576,129.15503,14840317
1114,1,노다지복권방거창점,경남,거창군,경남 거창군  중앙로 108-1,수동,35.686072,127.91029,14890007
1115,1,74호종합가판,서울,종로구,서울 종로구  청계천로 111 가판,자동,37.568412,126.989854,11101222
1115,1,도시복권,대구,달서구,대구 달서구  조암로 62 1층 103호,자동,35.823903,128.52335,12740182
1115,1,대박천하마트,인천,부평구,인천 부평구  굴포로 48,수동,37.511576,126.7263,12890025
1115,1,복돼지복권방,경기,화성시,경기 화성시  3.1만세로 43,수동,37.082827,126.81873,14110478
1115,1,로또 복권방,경기,양주시,경기 양주시  칠봉산로 195-7 102호(봉양동),자동,37.851795,127.0775,14141860
1115,1,럭키로또카페,경기,광주시,경기 광주시  회안대로 13 매산제일교회 건물 1층,자동,37.356575,127.24589,14140284
1115,1,주택복권방,강원,원주시,강원 원주시  우산초교길 29 1층,자동,37.367358,127.93793,14290006
1115,1,에이스로또,전남,여수시,전남 여수시  여서로 154 참마트내,수동,34.748146,127.6986,14600047
1115,1,북부상회,전남,광양시,전남 광양시  인덕로 1082,자동,34.979312,127.58304,14600070
1115,1,불국사명당복권,경북,경주시,경북 경주시  산업로 3033,수동,35.776509,129.29815,14710010
1115,1,돈벼락맞는곳 로또점,경남,김해시,경남 김해시  선천로 117 복권판매점,자동,35.234468,128.84519,14840435
1115,1,제주 일번가,제주,제주시,제주 제주시  하귀로23길 1,수동,33.480111,126.40273,14940097
1116,1,헬스프라자,서울,관악구,서울 관악구  관악로 184 1층,자동,37.481523,126.95323,11101580
1116,1,삼육구,부산,사하구,부산 사하구  낙동대로 236 내제조표17445호,반자동,35.099777,128.99118,12640442
1116,1,아랑 로또,경기,양평군,경기 양평군  다문북길 69 1층,수동,37.486314,127.59114,14142231
1116,1,행운로또복권방,경기,안양시 동안구,경기 안양시 동안구  관악대로 348,자동,37.403571,126.96166,14140455
1116,1,행운이가득한집,경기,안산시 상록구,경기 안산시 상록구  건건로 28 동호상가B-14호,자동,37.303694,126.901446,14110436
1116,1,(I.A) 로또마트,경기,안산시 단원구,경기 안산시 단원구  신길로 9-4,수동,37.331462,126.78646,14130083
1116,1,(I.A) 로또마트,경기,안산시 단원구,경기 안산시 단원구  신길로 9-4,수동,37.331462,126.78646,14130083
1116,1,목인,경기,고양시 일산동구,경기 고양시 일산동구  장항로 127 B동,수동,37.635024,126.78237,14141687
1116,1,Letsgo복권방(동산점),전북,전주시 덕진구,전북 전주시 덕진구  쪽구름로 57-1,자동,35.870609,127.07653,14590033
1116,1,중앙로또,경북,칠곡군,경북 칠곡군  북삼로 41 복권판매점,자동,36.071485,128.34281,14710130
1117,1,마카로또,서울,서초구,서울 서초구  서초대로 279 1층,자동,37.493481,127.01213,11141313
1117,1,인터넷 복권판매사이트,서울,서초구,동행복권(dhlottery.co.kr),자동,37.482063,127.015788,51100000
1117,1,하늘복권방,부산,해운대구,부산 해운대구  해운대로 814 A동 137호(좌동 세종월드프라자),자동,35.169587,129.17766,12640376
1117,1,명품복권,대전,서구,대전 서구  도안동로 9 리더스프라자비106호,자동,36.305922,127.35253,13040152
1117,1,희망복권,경기,평택시,경기 평택시  평택1로20번길 39 1층 복권방,반자동,36.994214,127.08927,14190003
1117,1,세븐일레븐 홍익점,경기,안성시,경기 안성시  종합운동장로 161,자동,37.012952,127.32577,14140220
1117,1,현대25시편의점,경기,고양시 덕양구,경기 고양시 덕양구  지도로 75 101호,수동,37.623847,126.82431,14100453
1117,1,로또복권방,전남,광양시,전남 광양시  백운1로 159 CU편의점내,자동,34.943243,127.75824,14620004
1117,1,다온공인중개사사무소,경북,김천시,경북 김천시  송설로 54 1층(다온공인중개사사무소),수동,36.123677,128.09034,14740264
1118,1,종합가판점,서울,구로구,서울 구로구  가마산로 245 구로구청 앞 버스정류장 앞 가로매점,자동,37.495064,126.88804,11100882
1118,1,서울구가-17가판,서울,구로구,서울 구로구  구로동로 130-2 구로4동우체국앞가판,수동,37.490325,126.88439,11100883
